순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"52","과학","우리를 방정식에 넣는다면","351765145","9788932323909","03400","조지 머서 지음, 김소정 옮김","현암사","20241117","23,000","20,700","1,150점","2160","과학"
"53","과학","시간은 흐르지 않는다","193405216","9788965708063","03400","카를로 로벨리 지음, 이중원 옮김","쌤앤파커스","20190610","16,000","14,400","800점","16094","과학"
"54","과학","화이트홀","345263809","9791165349936","03400","카를로 로벨리 지음, 김정훈 옮김, 이중원 감수","쌤앤파커스","20240901","18,000","16,200","900점","16020","과학"
"55","과학","게으른 자를 위한 수상한 화학책","336646446","9788968334498","03400","이광렬 지음","블랙피쉬","20240325","17,500","15,750","870점","8570","과학"
"56","과학","다정한 거인","349233851","9791189327378","03490","남종영 지음","곰출판","20241008","29,000","26,100","1,450점","2800","과학"
"57","과학","빅뱅의 메아리","119566830","9788960903371","03440","이강환 지음","마음산책","20171015","14,000","12,600","700점","2059","과학"
"58","과학","공감의 시대","352590778","9788934921608","03470","프란스 드 발 지음, 최재천.안재하 옮김","김영사","20241127","20,000","18,000","1,000점","970","과학"
"59","과학","나 없이는 존재하지 않는 세상","329364315","9791165348472","03400","카를로 로벨리 지음, 김정훈 옮김, 이중원 감수","쌤앤파커스","20231201","18,000","16,200","900점","25776","과학"
"60","과학","아주 위험한 과학책","315157584","9791169257176","03400","랜들 먼로 지음, 이강환 옮김","시공사","20230427","23,000","20,700","1,150점","12455","과학"
"61","과학","나라는 착각","335168745","9788965966197","03470","그레고리 번스 지음, 홍우진 옮김","흐름출판","20240302","22,000","19,800","1,100점","12443","과학"
"62","과학","운동의 뇌과학","321617787","9791139716009","03400","제니퍼 헤이스 지음, 이영래 옮김","현대지성","20230804","18,000","16,200","900점","11863","과학"
"63","과학","과학혁명의 구조","31586132","9788972915546","93400","토머스 S.쿤 지음, 김명자.홍성욱 옮김","까치","20130910","18,000","16,200","900점","11068","과학"
"64","과학","나무를 읽는 법","345734800","9791166892837","03480","트리스탄 굴리 지음, 이충 옮김, 이경준 감수","바다출판사","20240823","19,800","17,820","990점","7305","과학"
