순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"422","소설/시/희곡","은하수를 여행하는 히치하이커를 위한 안내서 - 합본","607418","9788970135472","03840","더글러스 애덤스 지음, 김선형 외 옮김","책세상","20051219","38,000","34,200","1,900점","20048","소설/시/희곡"
"423","소설/시/희곡","안나 카레니나 세트 - 전3권","20908938","9788937486074","14800","레프 니콜라예비치 톨스토이 지음, 연진희 옮김","민음사","20121106","30,800","27,720","1,540점","19524","소설/시/희곡"
"424","소설/시/희곡","룬의 아이들 - 블러디드 7","340411790","9788954698900","04810","전민희 지음","엘릭시르","20240530","17,000","15,300","850점","14427","소설/시/희곡"
"425","소설/시/희곡","이건 다만 사랑의 습관","336956202","9788936402945","03810","안희연.황인찬 엮음","창비","20240329","11,000","9,900","550점","14126","소설/시/희곡"
"426","소설/시/희곡","셰익스피어 4대 비극 세트 : 햄릿.오셀로.맥베스.리어 왕 - 전4권","20908675","9788937486111","14800","윌리엄 셰익스피어 지음, 최종철 옮김","민음사","20121106","22,800","20,520","1,140점","13626","소설/시/희곡"
"427","소설/시/희곡","파쇄","312732931","9791168127012","04810","구병모 지음","위즈덤하우스","20230308","13,000","11,700","650점","13519","소설/시/희곡"
"428","소설/시/희곡","카타리나 블룸의 잃어버린 명예","2224440","9788937461804","04800","하인리히 뵐 지음, 김연수 옮김","민음사","20080530","9,000","8,100","450점","13356","소설/시/희곡"
"429","소설/시/희곡","사서함 110호의 우편물","298290264","9791197671708","03810","이도우 지음","수박설탕","20220730","17,000","15,300","850점","12702","소설/시/희곡"
"430","소설/시/희곡","세계 미스터리 걸작선 01 : 살인자 외","111916535","9791187011750","04800","어니스트 헤밍웨이 외 지음, 신예용 옮김, 박광규 기획.해설","코너스톤","20170620","4,400","3,960","220점","11116","소설/시/희곡"
"431","소설/시/희곡","사라진 서점","343588382","9791168342187","03840","이비 우즈 지음, 이영아 옮김","인플루엔셜(주)","20240730","18,500","16,650","920점","10618","소설/시/희곡"
"432","소설/시/희곡","마지막 마음이 들리는 공중전화","332058591","9791193235119","03810","이수연 지음","클레이하우스","20240115","17,800","16,020","890점","10567","소설/시/희곡"
"433","소설/시/희곡","붉은 궁","326495841","9791171251360","43840","허주은 지음, 유혜인 옮김","시공사","20231025","17,000","15,300","850점","10395","소설/시/희곡"
"434","소설/시/희곡","환상서점 (윈터 에디션)","329579386","9791164798926","03810","소서림 지음","해피북스투유","20230228","15,500","13,950","770점","10265","소설/시/희곡"
"435","소설/시/희곡","새의 선물","295486068","9788954687041","013810","은희경 지음","문학동네","20220603","16,000","14,400","800점","10199","소설/시/희곡"
"436","소설/시/희곡","윤동주 전 시집 : 하늘과 바람과 별과 시","289183005","9791157956357","03810","윤동주 지음, 윤동주 100년 포럼 엮음","스타북스","20220216","13,000","11,700","650점","9842","소설/시/희곡"
"437","소설/시/희곡","부처스 크로싱","320204475","9791187886921","03840","존 윌리엄스 지음, 정세윤 옮김","구픽","20230818","16,800","15,120","840점","9759","소설/시/희곡"
"438","소설/시/희곡","바다가 들리는 편의점 3","339004674","9791193358849","03830","마치다 소노코 지음, 황국영 옮김","모모","20240510","15,500","13,950","770점","9214","소설/시/희곡"
"439","소설/시/희곡","네가 유성처럼 스러지는 모습을 지켜볼 운명이었다","343141616","9791193262214","03830","미나토 쇼 지음, 황누리 옮김","필름(Feelm)","20240717","18,000","16,200","900점","8976","소설/시/희곡"
"440","소설/시/희곡","모비 딕","336605811","9791160263404","03840","허먼 멜빌 지음, 김석희 옮김","작가정신","20240409","28,000","25,200","1,400점","7908","소설/시/희곡"
"441","소설/시/희곡","전지적 독자 시점 Part 2 02","308694356","9788934967408","04810","싱숑 지음","비채","20230103","13,500","12,150","670점","7896","소설/시/희곡"
"442","소설/시/희곡","전지적 독자 시점 Part 4 03","324225908","9788934967477","04810","싱숑 지음","비채","20230911","13,500","12,150","670점","7885","소설/시/희곡"
"443","소설/시/희곡","전지적 독자 시점 Part 3 03","308694847","9788934967446","04810","싱숑 지음","비채","20230103","13,500","12,150","670점","7840","소설/시/희곡"
"444","소설/시/희곡","전지적 독자 시점 Part 2 03","308694483","9788934967415","04810","싱숑 지음","비채","20230103","13,500","12,150","670점","7828","소설/시/희곡"
"445","소설/시/희곡","전지적 독자 시점 Part 4 04","324225955","9788934967484","04810","싱숑 지음","비채","20230911","13,500","12,150","670점","7744","소설/시/희곡"
