순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"754","청소년","북극에 야자수가 자란다고?","303309286","9788956186368","43450","마크 테어 호어스트 지음, 웬디 판더스 그림, 이정희 옮김","여섯번째봄","20221020","20,000","18,000","1,000점","727","청소년"
"755","청소년","채근담","343339302","9788961673518","03150","홍응명 지음, 한용운 역해","돋을새김","20240730","14,000","12,600","700점","720","인문학"
"756","청소년","핵폭발 그후로도 오랫동안","32970899","9788992241489","03850","구드룬 파우제방 지음, 김희상 옮김","평사리","20131115","9,800","8,820","490점","702","청소년"
"757","청소년","세계를 뒤흔든 상호부조론","680592","9788976829610","04900","하승우 지음","그린비","20060820","9,900","8,910","490점","701","사회과학"
"758","청소년","한국사를 바꾼 12가지 공학 이야기","277437083","9791158711818","43400","권오상 지음","청어람e(청어람미디어)","20210818","13,000","11,700","650점","700","청소년"
"759","청소년","그리스·로마 신화 8 : 페르세우스 페가소스 테세우스 펠레우스","298259810","9788961559874","74800","메네라오스 스테파니데스 지음, 정재승 추천","파랑새","20220720","16,000","14,400","800점","683","청소년"
"760","청소년","나다움 쫌 아는 10대","277371693","9791161728070","44100","이재환 지음, 방상호 그림","풀빛","20210817","13,000","11,700","650점","681","청소년"
"761","청소년","월간 유레카 491호","348187087","9772466017007","","유레카논술 편집부 지음","유레카엠앤비(논술지)","20241001","17,000","15,300","850점","665","고등학교참고서"
"762","청소년","바이러스 쫌 아는 10대","283543594","9791161728223","44470","전방욱 지음, 방상호 그림","풀빛","20211130","13,000","11,700","650점","665","청소년"
"763","청소년","전우치전 : 신묘한 도술로 강자를 속이고 약자를 도왔으나","178600992","9791160801927","44810","전상욱 지음, 장선환 그림, 전국국어교사모임 기획","휴머니스트","20181224","12,000","10,800","600점","665","청소년"
"764","청소년","청소년 삼국지 1~5 세트 - 전5권","181170870","9788954439398","","나관중 지음, 권정현 엮음","자음과모음","20181217","60,000","54,000","3,000점","662","청소년"
"765","청소년","배비장전 : 절개 높다 소리 마오 벌거벗은 배 비장","27032174","9788958626060","44810","권순긍 글, 김언희 그림, 전국국어교사모임 기획","휴머니스트","20130527","13,000","11,700","650점","653","청소년"
"766","청소년","단칼에 이해하는 만화 지정학","345866480","9791168103078","03980","뱅상 피오레 지음, 니콜라 고비 그림, 이수진 옮김","주니어태학","20240905","17,500","15,750","870점","645","역사"
"767","청소년","유리알 유희","313146983","9788952247223","04800","헤르만 헤세 지음, 진형준 옮김","살림","20230324","13,000","11,700","650점","643","청소년"
"768","청소년","우주를 껴안는 기분","345903875","9791192836836","44810","최상희 지음","돌베개","20240827","14,000","12,600","700점","605","청소년"
"769","청소년","시험, 생활, 교양 상식으로 나눠서 배우는 통계학대백과사전","291302059","9791157687947","03410","이시이 도시아키 지음, 안동현 옮김","동양북스(동양문고)","20220325","18,000","16,200","900점","602","과학"
"770","청소년","김동식 주니어소설 세트 - 전3권","346308178","9788969151704","74810","김동식 지음, 조성흠 외 그림","(주)학교도서관저널","20240913","42,000","37,800","2,100점","600","어린이"
"771","청소년","2030 미래유망기술 직업카드","331411724","9791165829506","40370","(주)한국콘텐츠미디어 (부설)한국진로교육센터 지음","한국콘텐츠미디어(매일넷앤드비즈)","20231225","15,900","14,310","790점","600","청소년"
"772","청소년","옥단춘전 : 헌신짝처럼 버린 의리 한결같은 사랑으로 응징하다","74891346","9788958629818","44810","고용우 지음, 경혜원 그림, 전국국어교사모임 기획","휴머니스트","20160111","12,000","10,800","600점","570","청소년"
"773","청소년","재물 이야기 : 쌓아 놓고 베풀지 않으면 무슨 소용인가","25090050","9788958625728","44810","진재교 지음, 정은희 그림, 전국국어교사모임","휴머니스트","20130325","13,000","11,700","650점","568","청소년"
"774","청소년","생각이 글이 되기까지","282105479","9791189943684","44000","김남미 지음","마리북스","20211030","14,000","12,600","700점","561","청소년"
"775","청소년","당금애기 : 생명의 신 탄생의 신이라","25565666","9788958625896","44810","김예선 지음, 이은주 그림, 전국국어교사모임 기획","휴머니스트","20130401","12,000","10,800","600점","554","청소년"
"776","청소년","클래식 음악의 괴짜들 2","32888533","9788949187235","44670","스티븐 이설리스 지음, 고정아 옮김, 수전 헬러드 그림","비룡소","20131025","18,000","16,200","900점","547","청소년"
"777","청소년","우치다 선생이 읽는 법","243769985","9791189683429","03800","우치다 다쓰루 지음, 박동섭 옮김","유유","20200704","19,000","17,100","950점","545","인문학"
"778","청소년","파쿠르는 처음이라","341122699","9791191383461","03690","김지호 지음","빨간소금","20240614","15,000","13,500","750점","522","건강/취미"
"779","청소년","우리들의 우주열차","343587719","9791193024768","","최해린 지음","안전가옥","20240724","12,000","10,800","600점","520","소설/시/희곡"
"780","청소년","사춘기를 위한 문장력 수업","332002731","9791191360974","43700","오승현 지음","생각학교","20240110","14,000","12,600","700점","509","청소년"
"781","청소년","가짜 진짜 목격담","348020039","9788958070283","03810","김혜진 지음","뜨인돌","20240927","11,000","9,900","550점","500","청소년"
"782","청소년","혁명은 왜 일어났을까?","31699870","9788960173385","04900","양희영 지음","민음인","20130927","8,500","7,650","420점","495","역사"
"783","청소년","한 번에 끝내는 중학 세계사 워크북 2","280550137","9791188762293","","이정화 외 지음","성림원북스","20211012","19,800","17,820","990점","490","청소년"
"784","청소년","기이한 이야기 : 둔갑술로 세상을 우롱한 전우치","21205009","9788958625315","44810","정환국 글, 리강.이승현 그림, 전국국어교사모임 기획","휴머니스트","20121119","15,000","13,500","750점","487","청소년"
"785","청소년","신분 이야기 : 험난한 출셋길 녹림객이 되어","23888336","9788958625711","44810","임완혁 글, 안소희 그림, 전국국어교사모임","휴머니스트","20130213","15,000","13,500","750점","485","청소년"
"786","청소년","르네상스의 어둠","97771469","9791187708087","03900","도현신 지음","생각비행","20161205","16,000","14,400","800점","459","역사"
"787","청소년","심생전 : 그리움에 사무쳐 죽음으로 하소연한 사랑","205916868","9791160802955","44810","정환국 지음, 강혜진 그림, 전국국어교사모임 기획","휴머니스트","20190826","12,000","10,800","600점","456","청소년"
"788","청소년","해볼 만한 수학 : 심화편","349442387","9788958208969","03410","이창후 지음","궁리","20241014","15,000","13,500","750점","455","과학"
"789","청소년","니아","339903600","9791160516227","43810","송우들 지음","씨드북(주)","20240520","13,000","11,700","650점","455","청소년"
"790","청소년","사랑 이야기 : 담을 넘어 도망친 내시의 아내","21206274","9788958625322","44810","진재교 지음, 김숙경.김혜리.이영림 그림, 전국국어교사모임","휴머니스트","20121119","14,000","12,600","700점","451","청소년"
