순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"479","국내도서","스크루테이프의 편지","175603868","9788936513191","03230","C.S.루이스 지음, 김선형 옮김","홍성사","20181115","13,000","11,700","650점","37977","종교/역학"
"480","국내도서","일본어 문법 무작정 따라하기","309638760","9791140702978","03730","후지이 아사리 지음","길벗이지톡","20230214","26,000","23,400","1,300점","35621","외국어"
"481","국내도서","침묵을 배우는 시간","342967598","9791198752444","03320","코르넬리아 토프 지음, 장혜경 옮김","서교책방","20240724","18,500","16,650","920점","32654","자기계발"
"482","국내도서","지도로 보아야 보인다","343364894","9788993178302","03300","에밀리 오브리 외 지음, 이수진 옮김","사이","20240730","29,800","26,820","1,490점","25192","사회과학"
"483","국내도서","니체의 자존감 수업","343177556","9791139717891","03100","사이토 다카시 지음, 황미숙 옮김","현대지성","20240724","17,500","15,750","870점","24549","인문학"
"484","국내도서","동물농장 (오리지널 초판본 표지 디자인)","245552608","9791190669221","03840","조지 오웰 지음, 이수정 옮김, 박경서 해설","코너스톤","20200630","3,300","2,970","160점","23364","소설/시/희곡"
"485","국내도서","디자인 구구단","343608885","9791140714063","03000","에이핫 지음","길벗","20240805","20,000","18,000","1,000점","21034","컴퓨터/모바일"
"486","국내도서","와일드 로봇","198274347","9788966072057","73840","피터 브라운 지음, 엄혜숙 옮김","거북이북스","20190715","14,800","13,320","740점","21031","어린이"
"487","국내도서","2024 대림절의 깊은 묵상","352387704","9788939846111","03230","한국장로교출판사 편집부 지음","한국장로교출판사(한장사)","20241111","3,000","2,700","150점","18690","종교/역학"
"488","국내도서","불가항력의 I LOVE YOU 1","341684925","9791136787392","","호시노 미즈키 지음, 김서은 옮김","서울미디어코믹스(서울문화사)","20240620","6,000","5,400","300점","13259","만화"
"489","국내도서","단다단 14","350844909","9791172885021","07830","타츠 유키노부 지음","대원씨아이(만화)","20241029","6,000","5,400","300점","9940","만화"
"490","국내도서","파리 잡기 대회","69614616","9791186490129","73840","실비아 맥니콜 지음, 최윤정 옮김","책과콩나무","20151130","12,000","10,800","600점","7796","어린이"
"491","국내도서","산타의 첫 번째 순록 대셔","351729008","9791198710451","73840","매트 타바레스 지음, 용희진 옮김","제이픽","20241114","18,000","16,200","900점","6400","유아"
"492","국내도서","터틀 트레이딩","190026110","9791188279500","03320","마이클 코벨 지음, 오인석 옮김","이레미디어","20190510","19,500","17,550","970점","5710","경제경영"
"493","국내도서","인사관리와 고용관계","352204612","9791161373768","93320","최중락 지음","상경사","20241118","51,000","49,470","510점","4070","대학교재/전문서적"
"494","국내도서","데드데드 데몬즈 디디디디 디스트럭션 11","352723164","9791136794963","47830","아사노 이니오 지음, 유유리 옮김","서울미디어코믹스(서울문화사)","20241122","8,500","7,650","420점","2560","만화"
"495","국내도서","2025 선재국어 한 권으로 끝장내는 마무리","352764550","9791169662963","13710","이선재 지음","에스티유니타스","20241202","23,000","20,700","230점","2490","수험서/자격증"
"496","국내도서","뉴스 영어 네이티브 영어표현력 사전","352590933","9788927701835","13740","이창수 지음","다락원","20241118","22,000","19,800","1,100점","2350","외국어"
"497","국내도서","최소한의 한국사","318885306","9791198243430","03910","최태성 지음","프런트페이지","20230621","18,000","16,200","900점","79269","역사"
"498","국내도서","숨결이 바람 될 때 (100쇄 기념 리미티드 에디션)","352772015","9788965961956","03840","폴 칼라니티 지음, 이종인 옮김","흐름출판","20241122","16,800","15,120","840점","34172","에세이"
"499","국내도서","2025 신경향 이동기 공무원 VOCA","339366079","9791160183863","13740","이동기 지음","지금(도서출판)","20240527","24,000","21,600","1,200점","19248","수험서/자격증"
"500","국내도서","반딧불이의 혼례 2","341957281","9791136788092","","타치바나 오레코 지음, 유유리 옮김","서울미디어코믹스(서울문화사)","20240625","8,500","7,650","420점","18732","만화"
"501","국내도서","얼굴만으론 좋아할 수 없어요 11 (더블특장판)","350490141","9791136794277","47830","안자이 카린 지음, 이소연 옮김","서울미디어코믹스(서울문화사)","20241023","6,000","5,400","300점","18350","만화"
"502","국내도서","어린 왕자 (오리지널 초판본)","252131852","9791190669313","03860","앙투안 드 생텍쥐페리 지음, 김수영 옮김, 변광배 해설","코너스톤","20200922","3,300","2,970","160점","15583","소설/시/희곡"
"503","국내도서","2025 이동기 영어 실전 독해 500제 - 전2권","346259085","9791169662697","14740","이동기 지음","에스티유니타스","20240913","34,000","30,600","340점","12600","수험서/자격증"
"504","국내도서","거래의 기술","84543973","9788952234087","03320","도널드 트럼프 지음, 이재호 옮김","살림","20160525","22,000","19,800","1,100점","10533","경제경영"
"505","국내도서","하루 고전","309334107","9788994643991","02190","이상민 지음","라이온북스","20230131","5,500","4,950","270점","10445","자기계발"
"506","국내도서","쇼타 형아 5","348277965","9791136791689","47830","나카야마 미유키 지음, 심이슬 옮김","서울미디어코믹스(서울문화사)","20240930","6,500","5,850","320점","9220","만화"
"507","국내도서","도파민 디톡스","350686899","9788965966647","03180","애나 렘키 지음, 고빛샘 옮김","흐름출판","20241029","24,000","21,600","1,200점","6835","인문학"
"508","국내도서","꿈을 이뤄주는 책","348123931","9791191769784","03190","로버트 콜리어 지음, 서진 편저","스노우폭스북스","20241002","16,800","15,120","840점","6050","자기계발"
"509","국내도서","크리스마스 날, 하늘 마을에서 온 택배","352184597","9791198511591","74810","김경미 지음, 김무연 그림","슈크림북","20241125","13,500","12,150","670점","4650","어린이"
