순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"957","컴퓨터/모바일","Do it! 딥러닝 교과서","281381506","9791163032991","13000","윤성진 지음","이지스퍼블리싱","20211018","28,000","25,200","1,400점","653","컴퓨터/모바일"
"958","컴퓨터/모바일","캡컷 PC 베이직 - 프리미어보다 편한 영상편집 프로그램","318852269","9791192581095","","이동윤(윤들쥔장) 지음","윤들닷컴","20230606","10,000","10,000","0점","652","컴퓨터/모바일"
"959","컴퓨터/모바일","MLOps 실전 가이드","319756283","9791169211215","","노아 기프트.알프레도 데자 지음, 이장후 외 옮김, 맹윤호 감수","한빛미디어","20230707","40,000","36,000","2,000점","651","컴퓨터/모바일"
"960","컴퓨터/모바일","나는 네이버 프런트엔드 개발자입니다","315041291","9791192987118","13000","김지한 외 지음","제이펍","20230504","17,000","15,300","850점","651","컴퓨터/모바일"
"961","컴퓨터/모바일","네이버 블로그 첫걸음","314404540","9791167640536","13000","전진수 지음","혜지원","20230410","16,000","14,400","800점","651","컴퓨터/모바일"
"962","컴퓨터/모바일","자바스크립트 완벽 가이드","291483172","9788966263462","93000","데이비드 플래너건 지음, 한선용 옮김","인사이트","20220331","42,000","37,800","2,100점","646","컴퓨터/모바일"
"963","컴퓨터/모바일","직장인을 위한 실무 데이터 분석 with 엑셀","248953622","9791165212490","03000","선양미 지음","길벗","20200817","22,000","19,800","1,100점","646","컴퓨터/모바일"
"964","컴퓨터/모바일","스프링 퀵 스타트","86464306","9791186710074","93000","채규태 지음","루비페이퍼","20211126","30,000","27,000","1,500점","645","컴퓨터/모바일"
"965","컴퓨터/모바일","인디자인 CS6 무작정 따라하기","23972329","9788966185221","03000","이민기 지음","길벗","20130220","24,000","21,600","1,200점","643","컴퓨터/모바일"
"966","컴퓨터/모바일","C++ 프라이머","27905206","9788945072207","93560","스탠리 B. 립먼 지음, 이상주 옮김","피어슨에듀케이션코리아","20130530","39,000","39,000","0점","641","컴퓨터/모바일"
"967","컴퓨터/모바일","파이썬 텍스트 마이닝 바이블 2","327923517","9791158394714","93000","이상엽 지음","위키북스","20231109","28,000","25,200","1,400점","639","컴퓨터/모바일"
