구분,상품명,ISBN13,저자,출판사,출간일
고전,아리스토텔레스 시학 (그리스어 원전 완역본),9791166812453.0,"아리스토텔레스 지음, 박문재 옮김",현대지성,20210303
고전,에드거 앨런 포 단편선,9788937463082.0,"에드거 앨런 포 지음, 전승희 옮김",민음사,20130212
고전,결혼·여름,9791159317828.0,"알베르 카뮈 지음, 김화영 옮김",책세상,20240605
고전,싯다르타,9788954654418.0,"헤르만 헤세 지음, 권혁준 옮김",문학동네,20181228
고전,외투,9788937429156.0,"니콜라이 바실리예비치 고골리 지음, 조주관 옮김",민음사,20170630
고전,깊은 강,9788937461606.0,"엔도 슈사쿠 지음, 유숙자 옮김",민음사,20071030
고전,슬픈 열대,9788935651740.0,"클로드 레비-스트로스 지음, 박옥줄 옮김",한길사,19980630
고전,야간비행,9788954651868.0,"앙투안 드 생텍쥐페리 지음, 용경식 옮김",문학동네,20180629
고전,크눌프,9788937461118.0,"헤르만 헤세 지음, 이노은 옮김",민음사,20041120
고전,오뒷세이아,9788957338865.0,"호메로스 지음, 이준석 옮김",아카넷,20231016
고전,구토,9788931021516.0,"장 폴 사르트르 지음, 임호경 옮김",문예출판사,20201231
고전,이반 일리치의 죽음 (러시아어 원전 번역본),9791139710793.0,"레프 니콜라예비치 톨스토이 지음, 윤우섭 옮김",현대지성,20230324
고전,바르게 살지 마라 무섭도록 현명하게 살아라,9791193128152.0,"발타사르 그라시안 지음, 김종희 옮김",빅피시,20240516
고전,내가 죽어 누워 있을 때,9788937460814.0,"윌리엄 포크너 지음, 김명주 옮김",민음사,20030715
고전,미들마치 1,9788937464362.0,"조지 엘리엇 지음, 이미애 옮김",민음사,20240115
고전,낯선 여인의 키스,9791198375322.0,"안톤 파블로비치 체호프 지음, 승주연 옮김",녹색광선,20240624
고전,햄릿,9788932911540.0,"윌리엄 셰익스피어 지음, 박우수 옮김",열린책들,20101225
고전,이선 프롬,9788937463679.0,"이디스 워튼 지음, 김욱동 옮김",민음사,20200814
고전,한문 독해 첫걸음,9788960519183.0,정춘수 지음,부키,20230821
고전,원본 초한지 1~3 세트 (전3권 + 가이드북),9788954654913.0,"견위 지음, 김영문 옮김",교유서가,20190218
고전,초판본 데미안,9791164453115.0,"헤르만 헤세 지음, 이순학 옮김",더스토리,20200820
고전,페다고지,9788976824585.0,"파울루 프레이리 지음, 남경태 옮김",그린비,20180930
고전,악령 1,9788937463846.0,"표도르 도스토옙스키 지음, 김연경 옮김",민음사,20210625
고전,"카라마조프 씨네 형제들 2 (모노 에디션, 알라딘 특별판)",9788932924649.0,"표도르 도스토옙스키 지음, 이대우 옮김",열린책들,20240925
고전,안나 카레니나 2 (모노 에디션),9788932923970.0,"레프 니콜라예비치 톨스토이 지음, 이명현 옮김",열린책들,20240405
고전,하드리아누스 황제의 회상록 1,9788937461958.0,"마르그리트 유르스나르 지음, 곽광수 옮김",민음사,20081226
고전,하드리아누스 황제의 회상록 2,9788937461965.0,"마르그리트 유르스나르 지음, 곽광수 옮김",민음사,20081226
고전,단테의 신곡 - 상,9788932118024.0,"단테 알리기에리 지음, 최민순 옮김",가톨릭출판사,20211121
고전,맥베스 (리커버 특별판),9788937416828.0,"윌리엄 셰익스피어 지음, 최종철 옮김",민음사,20211210
고전,단테의 신곡 - 하,9788932118031.0,"단테 알리기에리 지음, 최민순 옮김",가톨릭출판사,20211121
고전,1984,9788931022728.0,"조지 오웰 지음, 김승욱 옮김",문예출판사,20220420
고전,햄릿 (무선),9788954640312.0,"윌리엄 셰익스피어 지음, 이경식 옮김",문학동네,20160423
고전,피터 래빗 전집,9788937436987.0,"베아트릭스 포터 지음, 황소연 옮김",민음사,20180501
고전,크리스마스 캐럴,9788901215754.0,"찰스 디킨스 지음, 이은정 옮김, 마이클 슬레이터 서문",펭귄클래식코리아,20170405
고전,초판본 노인과 바다 (양장),9791164459551.0,"어니스트 헤밍웨이 지음, 이수정 옮김",더스토리,20240920
고전,하루 한 장 삶에 새기는 논어,9791189347246.0,이지연.심범섭 지음,보아스,20240920
고전,아소무아르 1,9788937464416.0,"에밀 졸라 지음, 윤진 옮김",민음사,20240429
고전,인생 내공 고전 수업,9791172100766.0,"데라시 다카노리 지음, 오정화 옮김",동양북스(동양문고),20241101
고전,캐치-22 2,9788937461873.0,"조지프 헬러 지음, 안정효 옮김",민음사,20211119
고전,멋진 신세계,9788931024029.0,"올더스 헉슬리 지음, 이덕형 옮김",문예출판사,20241115
고전,경제학 - 철학 수고,9791157833610.0,"카를 마르크스 지음, 김태희 옮김",필로소픽,20241220
고전,백년 동안의 고독,9788970126937.0,"가브리엘 가르시아 마르케스 지음, 안정효 옮김, 김욱동 해설",문학사상사,20050728
고전,프랑켄슈타인 (무선),9788954618373.0,"메리 셸리 지음, 김선형 옮김",문학동네,20120618
고전,도덕경,9788932308470.0,"노자 지음, 오강남 풀어 엮음",현암사,19951201
고전,홍길동전 : 춤추는 소매 바람을 따라 휘날리니,9788996851516.0,"류수열 지음, 이승민 그림",나라말,20120315
고전,끝과 시작,9788932029115.0,"비스와바 쉼보르스카 지음, 최성은 옮김",문학과지성사,20161011
고전,멋진 신세계,9788931010831.0,"올더스 헉슬리 지음, 이덕형 옮김",문예출판사,20180320
고전,파브르 식물기,9791170870432.0,"장 앙리 파브르 지음, 조은영 옮김",휴머니스트,20230925
고전,죄와 벌 - 상,9788932909158.0,"도스또예프스끼 지음, 홍대화 옮김",열린책들,20091215
고전,시계태엽 오렌지,9788937461125.0,"앤소니 버제스 지음, 박시영 옮김",민음사,20220425
고전,페스트 (무선),9788954638890.0,"알베르 카뮈 지음, 유호식 옮김",문학동네,20151226
고전,셜록 홈즈 전집 세트 - 전10권,9788976041470.0,"아서 코난 도일 지음, 박상은 옮김",문예춘추사,20121210
고전,빨간머리앤 전집 세트 - 전8권 (완역본),9791139710960.0,"루시 모드 몽고메리 지음, 유보라 그림, 오수원 옮김",현대지성,20230614
고전,젊은 시인에게 보내는 편지,9788976415806.0,"라이너 마리아 릴케 지음, 김재혁 옮김",고려대학교출판부,20060725
고전,걸리버 여행기 (무삭제 완역본),9791187142966.0,"조너선 스위프트 지음, 이종인 옮김",현대지성,20190904
고전,황야의 이리,9788937460678.0,"헤르만 헤세 지음, 김누리 옮김",민음사,20020730
고전,유토피아 (라틴어 원전 완역본),9791191174595.0,"토머스 모어 지음, 박문재 옮김",현대지성,20201102
고전,에덴의 용,9788983711830.0,"칼 세이건 지음, 임지원 옮김",사이언스북스,20060811
고전,"파우스트 1,2 세트 - 전2권",9788964452103.0,"요한 볼프강 폰 괴테 지음, 전영애 옮김",길(도서출판),20190610
고전,츠바이크의 발자크 평전,9788971842195.0,"슈테판 츠바이크 지음, 안인희 옮김",푸른숲,19981116
고전,소송 (무선),9788954610018.0,"프란츠 카프카 지음, 권혁준 옮김",문학동네,20100315
고전,세계 최고의 여행기 열하일기 - 상,9788997969265.0,"박지원 지음, 길진숙.고미숙.김풍기 옮김",북드라망,20130930
고전,젊은 시인에게 보내는 편지,9791188694730.0,"라이너 마리아 릴케 지음, 강민경 옮김",디자인이음,20200831
고전,나의 미카엘,9788937460159.0,"아모스 오즈 지음, 최창모 옮김",민음사,19980930
고전,니코마코스 윤리학 (그리스어 원전 완역본),9791139701777.0,"아리스토텔레스 지음, 박문재 옮김",현대지성,20220214
고전,개를 데리고 다니는 부인,9788932909202.0,"안톤 파블로비치 체홉 지음, 오종우 옮김",열린책들,20091130
고전,두 도시 이야기,9788952751072.0,"찰스 디킨스 지음, 권민정 옮김",시공사,20200326
고전,뻐꾸기 둥지 위로 날아간 새,9788937462320.0,"켄 키지 지음, 정회성 옮김",민음사,20091204
고전,카오스,9788962620696.0,"제임스 글릭 지음, 박래선 옮김, 김상욱 감수",동아시아,20130520
고전,맹자,9791160805352.0,"맹자 지음, 김원중 옮김",휴머니스트,20210131
고전,실낙원,9788944785320.0,"존 밀턴 지음, 귀스타브 도레 외 그림, 박문재 옮김",CH북스(크리스천다이제스트),20190419
고전,창조적 진화,9788957330449.0,"앙리 베르그손 지음, 황수영 옮김",아카넷,20050120
고전,파우스트,9788932404363.0,"요한 볼프강 폰 괴테 지음, 장희창 옮김",을유문화사,20150330
고전,사기열전 1~2 세트 - 전2권,9788937420474.0,"사마천 지음, 김원중 옮김",민음사,20200810
고전,플루타르코스 영웅전,9788991290334.0,"플루타르코스 지음, 천병희 옮김",도서출판 숲,20100510
고전,이반 일리치의 죽음·광인의 수기 (모노 에디션),9788932923932.0,"레프 니콜라예비치 톨스토이 지음, 석영중.정지원 옮김",열린책들,20240305
고전,페널티킥 앞에 선 골키퍼의 불안,9788937462337.0,"페터 한트케 지음, 윤용호 옮김",민음사,20091211
고전,체호프 희곡선,9788932403854.0,"안톤 파블로비치 체호프 지음, 박현섭 옮김",을유문화사,20120625
고전,파우스트 (모노 에디션),9788932923956.0,"요한 볼프강 폰 괴테 지음, 김인순 옮김",열린책들,20240315
고전,이 사람을 보라,9788957338193.0,"프리드리히 니체 지음, 박찬국 옮김",아카넷,20221007
고전,템페스트 (무선),9788954609074.0,"윌리엄 셰익스피어 지음, 이경식 옮김",문학동네,20091215
고전,부활 1,9788937443664.0,"레프 니콜라예비치 톨스토이 지음, 연진희 옮김",민음사,20191227
고전,영혼의 자서전 -하,9788932909530.0,"니코스 카잔차키스 지음, 안정효 옮김",열린책들,20091130
고전,빨간 머리 앤,9791159350320.0,"루시 M. 몽고메리 지음, 김양미 옮김, 김지혁 그림",인디고(글담),20180615
고전,루미 시집,9788952795113.0,"잘랄 아드딘 무하마드 루미 지음, 정제희 옮김",시공사,20190128
고전,악령 3,9788937463860.0,"표도르 도스토옙스키 지음, 김연경 옮김",민음사,20210625
고전,부활 2,9788937443671.0,"레프 니콜라예비치 톨스토이 지음, 연진희 옮김",민음사,20191227
고전,"카라마조프 씨네 형제들 3 (모노 에디션, 알라딘 특별판)",9788932924656.0,"표도르 도스토옙스키 지음, 이대우 옮김",열린책들,20240925
고전,죄와 벌 - 상,9788932403878.0,"표도르 도스토예프스키 지음, 김희숙 옮김",을유문화사,20120920
고전,갈리아 원정기,9788991290440.0,"가이우스 율리우스 카이사르 지음, 천병희 옮김",도서출판 숲,20120120
고전,"안데르센, 잔혹동화 속 문장의 기억 Andersen, Memory of sentences (양장)",9791186151686.0,"박예진 엮음, 한스 크리스티안 안데르센 원작",센텐스,20240507
고전,취미의 기준에 대하여 / 비극에 대하여 외,9791186000878.0,"데이비드 흄 지음, 김동훈 옮김",마티,20190719
고전,올랜도,9791160200751.0,"버지니아 울프 지음, 박희진 옮김",솔출판사,20190425
고전,로빈슨 크루소,9788932911632.0,"다니엘 디포 지음, 류경희 옮김",열린책들,20110320
고전,초판본 변신,9791164459124.0,"프란츠 카프카 지음, 한영란 옮김",더스토리,20240530
고전,부활 1,9788954699518.0,"레프 니콜라예비치 톨스토이 지음, 박형규 옮김",문학동네,20221130
고전,부활 2,9788954699525.0,"레프 니콜라예비치 톨스토이 지음, 박형규 옮김",문학동네,20221130
고전,닉 애덤스 이야기,9791193635278.0,"어니스트 헤밍웨이 지음, 이영아 옮김",빛소굴,20241025
고전,아라비안나이트 Ⅰ,9788949706740.0,"리처드 F. 버턴 지음, 고정일 옮김",월드북,20101212
고전,사람은 무엇으로 사는가,9788931023893.0,"레프 니콜라예비치 톨스토이 지음, 이순영 옮김",문예출판사,20241015
고전,징비록,9788932475288.0,"유성룡 지음, 이민수 옮김",을유문화사,20241110
고전,이반 일리치의 죽음,9788931023770.0,"레프 톨스토이 지음, 이순영 옮김",문예출판사,20240910
고전,크리스마스 캐럴 (미니북),9791194280712.0,"찰스 디킨스 지음, 황금진 옮김",더클래식,20241031
고전,초판본 위대한 개츠비 (미니북),9791194280606.0,"프랜시스 스콧 피츠제럴드 지음, 이기선 옮김",더스토리,20241031
고전,초판본 크리스마스 캐럴 (미니북),9791194280620.0,"찰스 디킨스 지음, 황금진 옮김",더스토리,20241031
고전,어린 왕자 (완역본),9791194381068.0,"앙투안 드 생텍쥐페리 지음, 이민정 옮김",올리버,20241118
고전,전쟁의 기술,9791159201677.0,"니콜로 마키아벨리 지음, 정명진 옮김",부글북스,20241115
고전,소크라테스의 변명,9788931003710.0,"플라톤 지음, 황문수 옮김",문예출판사,19990210
고전,오뒷세이아,9788991290150.0,"호메로스 지음, 천병희 옮김",도서출판 숲,20150910
고전,거미여인의 키스,9788937460371.0,"마누엘 푸익 지음, 송병선 옮김",민음사,20000612
고전,허클베리 핀의 모험,9788937460067.0,"마크 트웨인 지음, 김욱동 옮김",민음사,19980805
고전,죄와 벌 - 하,9788932909165.0,"도스또예프스끼 지음, 홍대화 옮김",열린책들,20091215
고전,로미오와 줄리엣,9788937461736.0,"윌리엄 셰익스피어 지음, 최종철 옮김",민음사,20080228
고전,삼국유사,9788937461668.0,"일연 지음, 김원중 옮김",민음사,20220304
고전,1984 (무선),9788954609166.0,"조지 오웰 지음, 김기혁 옮김",문학동네,20091215
고전,프랑켄슈타인 (무삭제 완역본),9791166815386.0,"메리 셸리 지음, 오수원 옮김",현대지성,20210521
고전,그리스인 조르바,9788932030982.0,"니코스 카잔자키스 지음, 유재원 옮김",문학과지성사,20180525
고전,위대한 유산 1,9788937462122.0,"찰스 디킨스 지음, 이인규 옮김",민음사,20090630
고전,지하생활자의 수기,9788931003680.0,"도스토예프스키 지음, 이동현 옮김",문예출판사,19981220
